ParticipantNo,NotificationType,TimeStamp, Duration, EventData
1,2,2025-03-28 17:03:17, 39.1, Correct Food: -105434, Ingredients: [Burger Bread Down;Cutlet B;Tomato Slice;Salad Slice;Bacon Slice;Burger Bread Up], Serve Duration: 34.09
1,2,2025-03-28 17:03:47, 69.5, Correct Food: -105816, Ingredients: [Dough Ketchup;Pepper Green Layer;Mushroom Slice Layer;Pepperoni Layer], Serve Duration: 59.46
1,2,2025-03-28 17:04:05, 86.92, Correct Food: -107284, Ingredients: [Burger Bread Down;Cutlet B;Cheese Slice A;Bacon Slice;Salad Slice;Burger Bread Up], Serve Duration: 42.80
1,2,2025-03-28 17:04:37, 118.82, Correct Food: -106228, Ingredients: [CoffeeCup], Serve Duration: 103.76
1,2,2025-03-28 17:05:05, 146.74, Correct Food: -108240, Ingredients: [Dough Ketchup;Basil Leaf Layer;Mushroom Slice Layer;Olive Black Slice Layer], Serve Duration: 72.22
1,2,2025-03-28 17:05:26, 167.72, Correct Food: -109002, Ingredients: [CoffeeCup], Serve Duration: 75.78
